皮劃艇,pihuating
皮划艇激流回旋,pihuatingjiliuhuixuan
皮劃艇激流回旋,pihuatingjiliuhuixuan
皮划艇静水,pihuatingjingshui
皮劃艇靜水,pihuatingjingshui
皮黄,pihuang
皮黃,pihuang
皮貨,pihuo
皮货,pihuo
皮夾,pijia
皮夹,pijia
皮匠,pijiang
皮筋,pijin
啤酒,pijiu
啤酒廠,pijiuchang
啤酒厂,pijiuchang
啤酒花,pijiuhua
啤酒節,pijiujie
啤酒节,pijiujie
皮具,piju
疲倦,pijuan
皮卡,pika
皮卡尔,pikaer
皮卡爾,pikaer
皮开肉绽,pikairouzhan
皮開肉綻,pikairouzhan
皮克林,pikelin
皮克斯,pikesi
疲匮,pikui
疲匱,pikui
疲困,pikun
疲劳,pilao
疲勞,pilao
疲勞症,pilaozheng
疲劳症,pilaozheng
疲累,pilei
毗連,pilian
毗连,pilian
毗邻,pilin
毗鄰,pilin
琵鷺,pilu
琵鹭,pilu
皮毛,pimao
皮面,pimian
皮秒,pimiao
皮囊,pinang
皮諾切特,pinuoqiete
皮诺切特,pinuoqiete
枇杷膏,pipagao
枇杷,pipa
琵琶,pipa
琵琶行,pipaxing
琵琶魚,pipayu
琵琶鱼,pipayu
脾气,piqi
脾氣,piqi
皮壳,piqiao
皮殼,piqiao
皮欽語,piqinyu
皮钦语,piqinyu
皮球,piqiu
皮肉,pirou
皮肉之苦,pirouzhiku
疲軟,piruan
疲软,piruan
疲弱,piruo
皮薩餅,pisabing
皮萨饼,pisabing
皮山,pishan
皮山县,pishanxian
皮山縣,pishanxian
毗濕奴,pishinu
毗湿奴,pishinu
皮塔餅,pitabing
皮塔饼,pitabing
疲塌,pita
疲沓,pita
皮特凯恩群岛,pitekaienqundao
皮特凱恩群島,pitekaienqundao
皮特拉克,pitelake
皮条,pitiao
皮條,pitiao
皮条客,pitiaoke
皮條客,pitiaoke
皮艇,piting
埤頭,pitou
埤头,pitou
埤頭鄉,pitouxiang
埤头乡,pitouxiang
皮外傷,piwaishang
皮外伤,piwaishang
皮下,pixia
皮下的,pixiade
皮下注射,pixiazhushe
陴縣,pixian
陴县,pixian
郫縣,pixian
郫县,pixian
皮箱,pixiang
皮鞋,pixie
皮鞋匠,pixiejiang
皮鞋油,pixieyou
皮星,pixing
貔貅,pixiu
脾虚,pixu
脾虛,pixu
皮炎,piyan
皮癢,piyang
皮痒,piyang
蜱咬病,piyaobing
毗耶娑,piyesuo
皮影戲,piyingxi
皮影戏,piyingxi
疲于奔命,piyubenming
疲於奔命,piyubenming
脾脏,pizang
脾臟,pizang
皮疹,pizhen
皮脂腺,pizhixian
皮質,pizhi
皮质,pizhi
皮质醇,pizhichun
皮質醇,pizhichun
皮製品,pizhipin
皮制品,pizhipin
皮重,pizhong
皮子,pizi
匹耦,piou
匹偶,piou
劈叉,picha
匹敌,pidi
匹敵,pidi
匹夫,pifu
癖好,pihao
否极泰来,pijitailai
否極泰來,pijitailai
匹马力,pimali
匹馬力,pimali
匹配,pipei
匹兹堡,pizibao
匹茲堡,pizibao
痞子,pizi
痞子蔡,pizicai
僻地,pidi
屁顛屁顛,pidianpidian
屁颠屁颠,pidianpidian
辟穀,pigu
辟谷,pigu
屁股,pigu
屁股蹲儿,piguduner
屁股蹲兒,piguduner
屁滚尿流,pigunniaoliu
屁滾尿流,pigunniaoliu
屁话,pihua
屁話,pihua
僻静,pijing
僻靜,pijing
媲美,pimei
屁屁,pipi
譬如,piru
屁事,pishi
鷿鷈,piti
鸊鷉,piti
䴙䴘,piti
屁眼,piyan
屁眼儿,piyaner
屁眼兒,piyaner
辟谣,piyao
闢謠,piyao
辟雍硯,piyongyan
辟雍砚,piyongyan
譬喻,piyu
僻遠,piyuan
僻远,piyuan
偏愛,pianai
偏爱,pianai
偏安,pianan
偏才,piancai
偏差,piancha
偏差距离,pianchajuli
偏差距離,pianchajuli
偏寵,pianchong
偏宠,pianchong
偏辭,pianci
偏辞,pianci
偏待,piandai
偏宕,piandang
偏低,piandi
偏殿,piandian
偏方,pianfang
偏房,pianfang
偏废,pianfei
偏廢,pianfei
偏鋒,pianfeng
偏锋,pianfeng
篇幅,pianfu
偏高,piangao
偏关,pianguan
偏關,pianguan
偏關縣,pianguanxian
偏关县,pianguanxian
偏光,pianguang
偏航,pianhang
偏好,pianhao
偏护,pianhu
偏護,pianhu
偏激,pianji
偏極,pianji
偏极,pianji
偏极化,pianjihua
偏極化,pianjihua
偏极镜,pianjijing
偏極鏡,pianjijing
偏极滤光镜,pianjilvguangjing
偏極濾光鏡,pianjilvguangjing
片劑,pianji
片剂,pianji
偏見,pianjian
偏见,pianjian
偏將,pianjiang
偏将,pianjiang
偏角,pianjiao
偏科,pianke
偏劳,pianlao
偏勞,pianlao
偏离,pianli
偏離,pianli
偏門,pianmen
偏门,pianmen
片名,pianming
篇目,pianmu
犏牛,pianniu
偏旁,pianpang
偏僻,pianpi
偏偏,pianpian
翩翩,pianpian
翩翩起舞,pianpianqiwu
偏颇,pianpo
偏頗,pianpo
偏巧,pianqiao
翩然而至,pianranerzhi
偏厦,piansha
偏廈,piansha
偏師,pianshi
偏师,pianshi
偏蚀,pianshi
偏蝕,pianshi
偏食,pianshi
偏私,piansi
偏态,piantai
偏態,piantai
偏瘫,piantan
偏癱,piantan
偏袒,piantan
偏疼,pianteng
偏题,pianti
偏題,pianti
偏听偏信,piantingpianxin
偏聽偏信,piantingpianxin
偏頭痛,piantoutong
偏头痛,piantoutong
偏微分,pianweifen
偏微分方程,pianweifenfangcheng
偏西,pianxi
偏析,pianxi
偏狹,pianxia
偏狭,pianxia
翩躚,pianxian
翩跹,pianxian
偏向,pianxiang
偏斜,pianxie
偏邪不正,pianxiebuzheng
偏心,pianxin
偏心矩,pianxinju
偏心率,pianxinlv
偏心眼,pianxinyan
扁形動物,pianxingdongwu
扁形动物,pianxingdongwu
扁形动物门,pianxingdongwumen
扁形動物門,pianxingdongwumen
偏壓,pianya
偏压,pianya
偏要,pianyao
偏移,pianyi
偏远,pianyuan
偏遠,pianyuan
篇韻,pianyun
篇韵,pianyun
篇章,pianzhang
偏振,pianzhen
偏振波,pianzhenbo
偏振光,pianzhenguang
偏正式合成词,pianzhengshihechengci
偏正式合成詞,pianzhengshihechengci
偏执,pianzhi
偏執,pianzhi
偏执狂,pianzhikuang
偏執狂,pianzhikuang
偏執型,pianzhixing
偏执型,pianzhixing
偏置,pianzhi
偏置電流,pianzhidianliu
偏置电流,pianzhidianliu
偏置电阻,pianzhidianzu
偏置電阻,pianzhidianzu
偏重,pianzhong
扁舟,pianzhou
偏注,pianzhu
偏註,pianzhu
偏转,pianzhuan
偏轉,pianzhuan
偏转角,pianzhuanjiao
偏轉角,pianzhuanjiao
駢偶文風,pianouwenfeng
骈偶文风,pianouwenfeng
駢肩,pianjian
骈肩,pianjian
駢儷,pianli
骈俪,pianli
胼手胝足,pianshouzhizu
骈体,pianti
駢體,pianti
骈胁,pianxie
駢脅,pianxie
便嬛,pianxuan
便宜货,pianyihuo
便宜貨,pianyihuo
胼胝,pianzhi
胼胝体,pianzhiti
胼胝體,pianzhiti
骗案,pianan
騙案,pianan
片長,pianchang
片长,pianchang
片断,pianduan
片斷,pianduan
片段,pianduan
騙供,piangong
骗供,piangong
片假名,pianjiaming
猵狙,pianju
騙局,pianju
骗局,pianju
片刻,pianke
片麻岩,pianmayan
片面,pianmian
骗取,pianqu
騙取,pianqu
騙人,pianren
骗人,pianren
騙色,pianse
骗色,pianse
片時,pianshi
片时,pianshi
騙術,pianshu
骗术,pianshu
片头,piantou
片頭,piantou
騙徒,piantu
骗徒,piantu
片岩,pianyan
片語,pianyu
片语,pianyu
片中,pianzhong
騙子,pianzi
骗子,pianzi
片兒,pianer
片儿,pianer
片兒警,pianerjing
片儿警,pianerjing
飘泊,piaobo
飄泊,piaobo
漂泊,piaobo
飘尘,piaochen
飄塵,piaochen
飄帶,piaodai
飘带,piaodai
漂荡,piaodang
漂蕩,piaodang
飘荡,piaodang
飄盪,piaodang
飘动,piaodong
飄動,piaodong
飘风,piaofeng
飄風,piaofeng
飘浮,piaofu
飘拂,piaofu
漂浮,piaofu
飄拂,piaofu
飄浮,piaofu
飘海,piaohai
飄海,piaohai
剽悍,piaohan
飘忽,piaohu
飄忽,piaohu
飄忽不定,piaohubuding
飘忽不定,piaohubuding
飘举,piaoju
飄舉,piaoju
飄卷,piaojuan
飘卷,piaojuan
漂雷,piaolei
漂礫,piaoli
漂砾,piaoli
漂零,piaoling
飘零,piaoling
飄零,piaoling
飘流,piaoliu
漂流,piaoliu
飄流,piaoliu
漂流瓶,piaoliuping
漂流者,piaoliuzhe
飘落,piaoluo
飄落,piaoluo
飘缈,piaomiao
飘渺,piaomiao
飄緲,piaomiao
飄渺,piaomiao
飘蓬,piaopeng
飄蓬,piaopeng
飘飘,piaopiao
飄飄,piaopiao
飄飄然,piaopiaoran
飘飘然,piaopiaoran
剽窃,piaoqie
剽竊,piaoqie
飘然,piaoran
飄然,piaoran
飘洒,piaosa
飄灑,piaosa
飘散,piaosan
飄散,piaosan
飘舞,piaowu
飄舞,piaowu
螵蛸,piaoxiao
飄揚,piaoyang
飘洋,piaoyang
飘扬,piaoyang
漂洋,piaoyang
飄洋,piaoyang
漂摇,piaoyao
漂搖,piaoyao
飘摇,piaoyao
飄搖,piaoyao
飄颻,piaoyao
飘飖,piaoyao
飘移,piaoyi
漂移,piaoyi
飄移,piaoyi
飘逸,piaoyi
飄逸,piaoyi
漂游,piaoyou
漂遊,piaoyou
嫖娼,piaochang
瓢虫,piaochong
瓢蟲,piaochong
嫖妓,piaoji
朴槿惠,piaojinhui
嫖客,piaoke
瓢潑,piaopo
瓢泼,piaopo
瓢潑而下,piaopoerxia
瓢泼而下,piaopoerxia
瓢泼大雨,piaopodayu
瓢潑大雨,piaopodayu
嫖宿,piaosu
朴正熙,piaozhengxi
嫖資,piaozi
嫖资,piaozi
漂白,piaobai
漂白劑,piaobaiji
漂白剂,piaobaiji
漂白水,piaobaishui
縹緲,piaomiao
縹渺,piaomiao
缥渺,piaomiao
缥缈,piaomiao
缥囊,piaonang
縹囊,piaonang
漂染,piaoran
漂洗,piaoxi
票贩子,piaofanzi
票販子,piaofanzi
票房,piaofang
票根,piaogen
票匯,piaohui
票汇,piaohui
票活,piaohuo
票價,piaojia
票价,piaojia
票據,piaoju
票据,piaoju
票据法,piaojufa
票據法,piaojufa
漂亮,piaoliang
嘌呤,piaoling
票面值,piaomianzhi
票券,piaoquan
票数,piaoshu
票數,piaoshu
票箱,piaoxiang
票選,piaoxuan
票选,piaoxuan
票友,piaoyou
票友兒,piaoyouer
票友儿,piaoyouer
票站,piaozhan
票證,piaozheng
票证,piaozheng
票庄,piaozhuang
票莊,piaozhuang
撇掉,piediao
瞥见,piejian
瞥見,piejian
撇開,piekai
撇开,piekai
撇开不谈,piekaibutan
撇開不談,piekaibutan
撇去,piequ
撇下,piexia
撇號,piehao
撇号,piehao
苤蓝,pielan
苤藍,pielan
撇清,pieqing
撇嘴,piezui
拼版,pinban
拼板,pinban
拼板膠,pinbanjiao
拼板胶,pinbanjiao
拼板玩具,pinbanwanju
拼板游戏,pinbanyouxi
拼板遊戲,pinbanyouxi
拼搏,pinbo
拼車,pinche
拼车,pinche
拼成,pincheng
拼刺,pinci
拼刺刀,pincidao
拼湊,pincou
拼凑,pincou
拼攢,pincuan
拼攒,pincuan
拼錯,pincuo
拼错,pincuo
拼到底,pindaodi
拼鬥,pindou
拼斗,pindou
拼读,pindu
拼讀,pindu
拼法,pinfa
姘夫,pinfu
姘妇,pinfu
姘婦,pinfu
拼合,pinhe
拼花地板,pinhuadiban
拼火,pinhuo
拼接,pinjie
姘居,pinju
拼力,pinli
拼攏,pinlong
拼拢,pinlong
拼命,pinming
拼命三郎,pinmingsanlang
拼命討好,pinmingtaohao
拼命讨好,pinmingtaohao
拼盤,pinpan
拼盘,pinpan
拼起来,pinqilai
拼起來,pinqilai
拼抢,pinqiang
拼搶,pinqiang
拼殺,pinsha
拼杀,pinsha
拼死,pinsi
拼死拼活,pinsipinhuo
拚贴,pintie
拼貼,pintie
拼贴,pintie
拚貼,pintie
拼圖,pintu
拼图,pintu
拼图玩具,pintuwanju
拼圖玩具,pintuwanju
拼写,pinxie
拼寫,pinxie
拼寫錯誤,pinxiecuowu
拼写错误,pinxiecuowu
拼音,pinyin
拼音階段,pinyinjieduan
拼音阶段,pinyinjieduan
拼音文字,pinyinwenzi
拼音字母,pinyinzimu
拼爭,pinzheng
拼争,pinzheng
拼装,pinzhuang
拼裝,pinzhuang
拼缀,pinzhui
拼綴,pinzhui
拼桌,pinzhuo
拼字,pinzi
贫病交加,pinbingjiaojia
貧病交加,pinbingjiaojia
贫病交迫,pinbingjiaopo
貧病交迫,pinbingjiaopo
贫不足耻,pinbuzuchi
貧不足恥,pinbuzuchi
頻帶,pindai
频带,pindai
贫道,pindao
頻道,pindao
貧道,pindao
频道,pindao
頻度,pindu
频度,pindu
频段,pinduan
頻段,pinduan
贫乏,pinfa
貧乏,pinfa
頻繁,pinfan
频繁,pinfan
嫔妃,pinfei
嬪妃,pinfei
貧富,pinfu
贫富,pinfu
贫富差距,pinfuchaju
貧富差距,pinfuchaju
貧雇農,pingunong
贫雇农,pingunong
贫寒,pinhan
貧寒,pinhan
貧瘠,pinji
贫瘠,pinji
贫贱,pinjian
貧賤,pinjian
贫贱不能移,pinjianbunengyi
貧賤不能移,pinjianbunengyi
貧苦,pinku
贫苦,pinku
频宽,pinkuan
頻寬,pinkuan
貧礦,pinkuang
贫矿,pinkuang
貧困,pinkun
贫困,pinkun
贫困地区,pinkundiqu
貧困地區,pinkundiqu
贫困率,pinkunlv
貧困率,pinkunlv
频率,pinlv
頻率,pinlv
頻率合成,pinlvhecheng
频率合成,pinlvhecheng
频率调制,pinlvtiaozhi
頻率調製,pinlvtiaozhi
颦眉,pinmei
顰眉,pinmei
貧民,pinmin
贫民,pinmin
贫民窟,pinminku
貧民窟,pinminku
贫民区,pinminqu
貧民區,pinminqu
貧農,pinnong
贫农,pinnong
贫女诗,pinnvshi
貧女詩,pinnvshi
頻頻,pinpin
频频,pinpin
頻譜,pinpu
频谱,pinpu
贫气,pinqi
貧氣,pinqi
貧腔,pinqiang
贫腔,pinqiang
贫穷,pinqiong
貧窮,pinqiong
贫穷潦倒,pinqiongliaodao
貧窮潦倒,pinqiongliaodao
頻仍,pinreng
频仍,pinreng
貧弱,pinruo
贫弱,pinruo
贫僧,pinseng
貧僧,pinseng
頻數,pinshu
频数,pinshu
频数分布,pinshufenbu
頻數分佈,pinshufenbu
頻危物種,pinweiwuzhong
频危物种,pinweiwuzhong
贫无立锥,pinwulizhui
貧無立錐,pinwulizhui
貧無立錐之地,pinwulizhuizhidi
贫无立锥之地,pinwulizhuizhidi
貧相,pinxiang
贫相,pinxiang
贫血,pinxue
貧血,pinxue
贫血性坏死,pinxuexinghuaisi
貧血性壞死,pinxuexinghuaisi
贫血症,pinxuezheng
貧血症,pinxuezheng
貧液,pinye
贫液,pinye
贫铀,pinyou
貧油,pinyou
贫油,pinyou
貧鈾,pinyou
贫油国,pinyouguo
貧油國,pinyouguo
贫嘴,pinzui
貧嘴,pinzui
貧嘴薄舌,pinzuiboshe
贫嘴薄舌,pinzuiboshe
贫嘴滑舌,pinzuihuashe
貧嘴滑舌,pinzuihuashe
品保,pinbao
品茶,pincha
品尝,pinchang
品嘗,pinchang
品川,pinchuan
品川區,pinchuanqu
品川区,pinchuanqu
品達,pinda
品达,pinda
品德,pinde
品等,pindeng
品第,pindi
品服,pinfu
品格,pinge
品管,pinguan
品红,pinhong
品紅,pinhong
品級,pinji
品级,pinji
品鉴,pinjian
品鑒,pinjian
品節,pinjie
品节,pinjie
品酒,pinjiu
品客,pinke
品藍,pinlan
品蓝,pinlan
品类,pinlei
品類,pinlei
品丽珠,pinlizhu
品麗珠,pinlizhu
品綠,pinlv
品绿,pinlv
品貌,pinmao
品茗,pinming
品名,pinming
品目,pinmu
品牌,pinpai
品评,pinping
品評,pinping
品趣志,pinquzhi
品色,pinse
品题,pinti
品題,pinti
品頭論足,pintoulunzu
品头论足,pintoulunzu
品脱,pintuo
品脫,pintuo
品味,pinwei
品位,pinwei
品味生活,pinweishenghuo
品系,pinxi
品繫,pinxi
品行,pinxing
品性,pinxing
品学,pinxue
品學,pinxue
品學兼優,pinxuejianyou
品学兼优,pinxuejianyou
品议,pinyi
品議,pinyi
品月,pinyue
品質,pinzhi
品质,pinzhi
品种,pinzhong
品種,pinzhong
品族,pinzu
牝鸡牡鸣,pinjimuming
牝雞牡鳴,pinjimuming
牝雞司晨,pinjisichen
牝鸡司晨,pinjisichen
聘金,pinjin
聘礼,pinli
聘禮,pinli
牝牡,pinmu
牝牡驪黃,pinmulihuang
牝牡骊黄,pinmulihuang
聘请,pinqing
聘請,pinqing
聘娶婚,pinquhun
聘任,pinren
聘书,pinshu
聘書,pinshu
聘问,pinwen
聘問,pinwen
聘用,pinyong
乒乓,pingpang
乒乓球,pingpangqiu
乒乓球拍,pingpangqiupai
乒乓球檯,pingpangqiutai
乒乓球台,pingpangqiutai
娉婷,pingting
平安,pingan
平安北道,pinganbeidao
平安道,pingandao
平安里,pinganli
平安南道,pingannandao
平安神宫,pinganshengong
平安神宮,pinganshengong
平安时代,pinganshidai
平安時代,pinganshidai
平安无事,pinganwushi
平安無事,pinganwushi
平安县,pinganxian
平安縣,pinganxian
平安夜,pinganye
平壩,pingba
平坝,pingba
平壩縣,pingbaxian
平坝县,pingbaxian
平白,pingbai
平白無故,pingbaiwugu
憑白無故,pingbaiwugu
平白无故,pingbaiwugu
凭白无故,pingbaiwugu
平版,pingban
平板,pingban
平板电脑,pingbandiannao
平板電腦,pingbandiannao
平板手机,pingbanshouji
平板手機,pingbanshouji
屏保,pingbao
平宝盖,pingbaogai
平寶蓋,pingbaogai
平輩,pingbei
平辈,pingbei
凭本能做事,pingbennengzuoshi
憑本能做事,pingbennengzuoshi
瓶鼻海豚,pingbihaitun
評比,pingbi
评比,pingbi
屏蔽,pingbi
屏蔽罐,pingbiguan
屏邊苗族自治縣,pingbianmiaozuzizhixian
屏边苗族自治县,pingbianmiaozuzizhixian
平步青雲,pingbuqingyun
平步青云,pingbuqingyun
平昌,pingchang
平昌縣,pingchangxian
平昌县,pingchangxian
平常,pingchang
平常日,pingchangri
平城,pingcheng
平成,pingcheng
平疇,pingchou
平畴,pingchou
平川,pingchuan
平川區,pingchuanqu
平川区,pingchuanqu
凭单,pingdan
憑單,pingdan
平淡,pingdan
平旦,pingdan
平淡無奇,pingdanwuqi
平淡无奇,pingdanwuqi
平等,pingdeng
平等的法律地位,pingdengdefalvdiwei
平等互利,pingdenghuli
平等主义,pingdengzhuyi
平等主義,pingdengzhuyi
平底,pingdi
平底鍋,pingdiguo
平底锅,pingdiguo
平地,pingdi
平地机,pingdiji
平地機,pingdiji
平地起风波,pingdiqifengbo
平地起風波,pingdiqifengbo
平地起家,pingdiqijia
評點,pingdian
评点,pingdian
憑弔,pingdiao
凭吊,pingdiao
平頂,pingding
平顶,pingding
平頂山,pingdingshan
平顶山,pingdingshan
平頂山市,pingdingshanshi
平顶山市,pingdingshanshi
評定,pingding
平定,pingding
评定,pingding
平定縣,pingdingxian
平定县,pingdingxian
屏東,pingdong
屏东,pingdong
屏東市,pingdongshi
屏东市,pingdongshi
屏東縣,pingdongxian
屏东县,pingdongxian
平度,pingdu
平度市,pingdushi
評斷,pingduan
评断,pingduan
平凡,pingfan
平反,pingfan
平方,pingfang
平方成反比,pingfangchengfanbi
平方反比律,pingfangfanbilv
平方反比定律,pingfangfanbidinglv
平方根,pingfanggen
平方公里,pingfanggongli
平方米,pingfangmi
平方千米,pingfangqianmi
平方英尺,pingfangyingchi
平房,pingfang
平房區,pingfangqu
平房区,pingfangqu
評分,pingfen
平分,pingfen
评分,pingfen
平分秋色,pingfenqiuse
平坟,pingfen
平墳,pingfen
屏风,pingfeng
屏風,pingfeng
平伏,pingfu
平抚,pingfu
平撫,pingfu
平复,pingfu
平復,pingfu
評估,pinggu
平菇,pinggu
评估,pinggu
平谷,pinggu
平谷區,pingguqu
平谷区,pingguqu
平谷县,pingguxian
平谷縣,pingguxian
平鍋,pingguo
平锅,pingguo
苹果,pingguo
平果,pingguo
蘋果,pingguo
苹果电脑,pingguodiannao
蘋果電腦,pingguodiannao
苹果蠹蛾,pingguodue
蘋果蠹蛾,pingguodue
蘋果公司,pingguogongsi
苹果公司,pingguogongsi
蘋果核,pingguohe
苹果核,pingguohe
蘋果醬,pingguojiang
苹果酱,pingguojiang
蘋果酒,pingguojiu
苹果酒,pingguojiu
蘋果派,pingguopai
苹果派,pingguopai
苹果手机,pingguoshouji
蘋果手機,pingguoshouji
平果县,pingguoxian
平果縣,pingguoxian
蘋果餡餅,pingguoxianbing
苹果馅饼,pingguoxianbing
苹果汁,pingguozhi
蘋果汁,pingguozhi
平和,pinghe
平和縣,pinghexian
平和县,pinghexian
平衡,pingheng
平衡木,pinghengmu
平衡态,pinghengtai
平衡態,pinghengtai
平湖,pinghu
平湖市,pinghushi
平滑,pinghua
平滑肌,pinghuaji
平滑字,pinghuazi
評話,pinghua
平话,pinghua
平話,pinghua
评话,pinghua
平缓,pinghuan
平緩,pinghuan
平毁,pinghui
平毀,pinghui
評級,pingji
评级,pingji
平假名,pingjiaming
平价,pingjia
平價,pingjia
评价,pingjia
評價,pingjia
評價分類,pingjiafenlei
评价分类,pingjiafenlei
平减,pingjian
平減,pingjian
評鑒,pingjian
评鉴,pingjian
平江,pingjiang
平江區,pingjiangqu
平江区,pingjiangqu
平江县,pingjiangxian
平江縣,pingjiangxian
平交道,pingjiaodao
評介,pingjie
憑藉,pingjie
凭藉,pingjie
憑借,pingjie
评介,pingjie
凭借,pingjie
平津戰役,pingjinzhanyi
平津战役,pingjinzhanyi
瓶頸,pingjing
瓶颈,pingjing
平静,pingjing
平靜,pingjing
平靖,pingjing
平局,pingju
凭据,pingju
憑據,pingju
平均,pingjun
平均劑量,pingjunjiliang
平均剂量,pingjunjiliang
平均律,pingjunlv
平均气温,pingjunqiwen
平均氣溫,pingjunqiwen
平均收入,pingjunshouru
平均寿命,pingjunshouming
平均壽命,pingjunshouming
平均数,pingjunshu
平均數,pingjunshu
平均值,pingjunzhi
平均值定理,pingjunzhidingli
平均指數,pingjunzhishu
平均指数,pingjunzhishu
平均主义,pingjunzhuyi
平均主義,pingjunzhuyi
萍卡菲爾特,pingkafeierte
萍卡菲尔特,pingkafeierte
憑靠,pingkao
凭靠,pingkao
平空,pingkong
憑空,pingkong
凭空,pingkong
凭空捏造,pingkongniezao
憑空捏造,pingkongniezao
平快车,pingkuaiche
平快車,pingkuaiche
凭栏,pinglan
憑欄,pinglan
平乐,pingle
平樂,pingle
平乐县,pinglexian
平樂縣,pinglexian
評理,pingli
评理,pingli
平利,pingli
平利县,pinglixian
平利縣,pinglixian
平凉,pingliang
平涼,pingliang
平凉地区,pingliangdiqu
平涼地區,pingliangdiqu
平凉市,pingliangshi
平涼市,pingliangshi
坪林,pinglin
坪林乡,pinglinxiang
坪林鄉,pinglinxiang
凭陵,pingling
憑陵,pingling
瓶領,pingling
瓶领,pingling
平流層,pingliuceng
平流层,pingliuceng
平魯,pinglu
平鲁,pinglu
平魯區,pingluqu
平鲁区,pingluqu
平陆,pinglu
平陸,pinglu
平陸縣,pingluxian
平陆县,pingluxian
評論,pinglun
评论,pinglun
评论家,pinglunjia
評論家,pinglunjia
平罗,pingluo
平羅,pingluo
平罗县,pingluoxian
平羅縣,pingluoxian
屏門,pingmen
屏门,pingmen
平米,pingmi
平面,pingmian
平面波,pingmianbo
平面几何,pingmianjihe
平面幾何,pingmianjihe
平面角,pingmianjiao
平面曲線,pingmianquxian
平面曲线,pingmianquxian
平面图,pingmiantu
平面圖,pingmiantu
平民,pingmin
屏幕,pingmu
屏幕保護程序,pingmubaohuchengxu
屏幕保护程序,pingmubaohuchengxu
平南,pingnan
屏南,pingnan
平南縣,pingnanxian
平南县,pingnanxian
屏南縣,pingnanxian
屏南县,pingnanxian
平年,pingnian
評判,pingpan
评判,pingpan
平叛,pingpan
瓶胚,pingpei
萍蓬草,pingpengcao
憑票入場,pingpiaoruchang
凭票入场,pingpiaoruchang
平平,pingping
平平常常,pingpingchangchang
平埔族,pingpuzu
平起平坐,pingqipingzuo
平橋,pingqiao
平桥,pingqiao
平桥区,pingqiaoqu
平橋區,pingqiaoqu
平泉,pingquan
平泉县,pingquanxian
平泉縣,pingquanxian
平壤,pingrang
平壤市,pingrangshi
平人,pingren
平日,pingri
瓶塞,pingsai
瓶塞鑽,pingsaizuan
瓶塞钻,pingsaizuan
平山,pingshan
屏山,pingshan
平山区,pingshanqu
平山區,pingshanqu
平山縣,pingshanxian
平山县,pingshanxian
屏山縣,pingshanxian
屏山县,pingshanxian
平舌音,pingsheyin
平身,pingshen
凭什么,pingshenme
憑什麼,pingshenme
評審,pingshen
评审,pingshen
評審團,pingshentuan
评审团,pingshentuan
评审团特别奖,pingshentuantebiejiang
評審團特別獎,pingshentuantebiejiang
平声,pingsheng
平生,pingsheng
平聲,pingsheng
平實,pingshi
平時,pingshi
平时,pingshi
平实,pingshi
評事,pingshi
憑恃,pingshi
凭恃,pingshi
评事,pingshi
凭轼结辙,pingshijiezhe
憑軾結轍,pingshijiezhe
平手,pingshou
評書,pingshu
评书,pingshu
評述,pingshu
评述,pingshu
萍水相逢,pingshuixiangfeng
平順,pingshun
平顺,pingshun
平順縣,pingshunxian
平顺县,pingshunxian
評說,pingshuo
评说,pingshuo
平素,pingsu
平台,pingtai
平臺,pingtai
平攤,pingtan
平摊,pingtan
平潭,pingtan
平潭縣,pingtanxian
平潭县,pingtanxian
平坦,pingtan
平塘,pingtang
平塘縣,pingtangxian
平塘县,pingtangxian
平天下,pingtianxia
憑條,pingtiao
凭条,pingtiao
屏條,pingtiao
屏条,pingtiao
凭眺,pingtiao
憑眺,pingtiao
平头,pingtou
平頭,pingtou
平头百姓,pingtoubaixing
平頭百姓,pingtoubaixing
評頭論足,pingtoulunzu
评头论足,pingtoulunzu
评头品足,pingtoupinzu
評頭品足,pingtoupinzu
評為,pingwei
评为,pingwei
評委,pingwei
评委,pingwei
平稳,pingwen
平穩,pingwen
平芜,pingwu
平蕪,pingwu
平武,pingwu
平武县,pingwuxian
平武縣,pingwuxian
平溪,pingxi
平息,pingxi
平溪乡,pingxixiang
平溪鄉,pingxixiang
凭险,pingxian
憑險,pingxian
平鄉,pingxiang
平乡,pingxiang
萍乡,pingxiang
萍鄉,pingxiang
萍乡市,pingxiangshi
萍鄉市,pingxiangshi
平鄉縣,pingxiangxian
平乡县,pingxiangxian
凭祥,pingxiang
憑祥,pingxiang
憑祥市,pingxiangshi
凭祥市,pingxiangshi
凭信,pingxin
憑信,pingxin
平信,pingxin
平行,pingxing
平行公設,pingxinggongshe
平行公设,pingxinggongshe
平型关,pingxingguan
平型關,pingxingguan
平型关大捷,pingxingguandajie
平型關大捷,pingxingguandajie
平行四邊形,pingxingsibianxing
平行四边形,pingxingsibianxing
平行线,pingxingxian
平行線,pingxingxian
平胸,pingxiong
評選,pingxuan
评选,pingxuan
平阳,pingyang
平陽,pingyang
平陽縣,pingyangxian
平阳县,pingyangxian
平遙,pingyao
平遥,pingyao
平遙縣,pingyaoxian
平遥县,pingyaoxian
憑依,pingyi
凭依,pingyi
平移,pingyi
凭倚,pingyi
憑倚,pingyi
评议,pingyi
評議,pingyi
平易,pingyi
平邑,pingyi
評議會,pingyihui
评议会,pingyihui
平易近人,pingyijinren
平邑縣,pingyixian
平邑县,pingyixian
平阴,pingyin
平陰,pingyin
平阴县,pingyinxian
平陰縣,pingyinxian
